bytes,packets,duration,src_ip_hash,dst_ip_hash,src_port,dst_port,protocol,timestamp,log_file,log_stream,anomaly_score,z_score,is_anomaly,threat_level
6078,6,52,3764,6402,40558,5432,2,1747481783027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13736635965124644,-0.9119656412987298,False,Normal
327,3,34,1579,2537,5432,49201,2,1747481786027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06654660932321027,0.4761310617921749,False,Normal
121020,15,15,5385,5493,33684,22,17,1747481787027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10097333743101744,-0.19864719657928837,False,Normal
68672,928,6,2905,8594,35789,27017,6,1747481800027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.042388327238961465,0.9496434867605861,False,Normal
262479,203,3,2595,1432,49358,27017,6,1747481804027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.05637142575781706,0.6755689120393763,False,Normal
238524,858,5,1078,112,27017,41579,6,1747481850027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.005473843421908597,1.8877620340498824,True,Low
4707,9,22,5397,3339,37656,995,2,1747481865027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14612966971236724,-1.0837301808185693,False,Normal
8253,9,47,7942,8916,995,44700,2,1747481877027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.049344444121481756,0.8133006887951029,False,Normal
6645,5,45,1081,6196,65445,587,2,1747481898027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12904341408211806,-0.7488324298570265,False,Normal
180414,27,9968,4664,6371,60379,53,17,1747481942027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.027405523887891525,2.317632136769267,True,Moderate
1386,9,60,5416,5150,46792,21,2,1747481964027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14623306206352304,-1.0857567141104747,False,Normal
2038,2,40,3333,6211,5432,39048,1,1747482010027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0835626645841942,0.14260926740604354,False,Normal
7434,6,59,6064,2716,63547,993,2,1747482039027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1314829764357927,-0.7966488715196269,False,Normal
10584,8,2,6152,1495,37448,27017,2,1747482047027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08577734552908894,0.09920059533692403,False,Normal
326096,89,14,7549,8886,5432,4444,17,1747482068027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.026527273735599155,1.2605267640043594,False,Low
10359,9,36,4638,259,63648,143,2,1747482070027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10759567968410605,-0.3284478723183665,False,Normal
1483,1,43,3427,1209,55950,993,1,1747482075027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12779737480752068,-0.7244095393359669,False,Normal
2610,10,26,4218,6779,51948,3306,1,1747482084027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1488318840484889,-1.136694711103429,False,Normal
1297576,952,44,7791,1110,3306,42186,6,1747482100027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.024730643699378718,2.2652033672009013,True,Moderate
1652,2,47,7796,276,49493,53,2,1747482107027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11684468771622519,-0.5097322950504155,False,Normal
12470,10,54,7742,4446,22,42464,1,1747482127027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.058956626563728576,0.6248978958483873,False,Normal
417384,88,54,8708,2414,61703,443,17,1747482140027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.05855887632442952,0.6326939667645829,False,Normal
7399,7,50,5771,3224,41073,110,1,1747482152027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14834475492842608,-1.1271467767714562,False,Normal
20066,158,21,7429,6546,33160,993,6,1747482157027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12333532593078411,-0.6369515165931712,False,Normal
139104,32,21,7428,4633,32874,443,17,1747482173027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10655501482344043,-0.3080504061394913,False,Normal
1187230,946,7,3080,9070,40937,3389,6,1747482212027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.038470635490787,1.0264318822883598,False,Low
3033,3,23,8180,3894,45807,143,1,1747482252027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1530757447310772,-1.2198761540567211,False,Normal
6330,6,19,8044,520,51822,587,2,1747482287027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12549751270669007,-0.679331281011991,False,Normal
14830,10,52,2652,6969,63583,3389,2,1747482288027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10701001379399483,-0.3169685761134157,False,Normal
227214,39,26,7274,1916,63826,27017,17,1747482295027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.04596757923675465,0.8794886517794553,False,Normal
608,8,34,5207,2228,38448,27017,2,1747482307027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10746386775207417,-0.3258643033643107,False,Normal
286774382,207124,1,9971,2480,64126,110,6,1747482362027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.0806577683702635,3.3613983835546386,True,High
4210,5,7,7542,4235,41630,587,2,1747482403027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14622702559299255,-1.0856383967653433,False,Normal
1407,1,42,4721,971,21,52332,2,1747482424027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07333527774506848,0.34307032363495205,False,Normal
137004,28,57,3810,946,3306,46349,17,1747482426027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.00017962652996184048,1.7769516603212963,False,Low
3360,5,42,3353,2373,50523,443,2,1747482433027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14688035658173165,-1.0984439571816844,False,Normal
6968,8,17,6932,3301,22,59996,1,1747482452027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0499188060589848,0.8020429547853678,False,Normal
1130,1,5,3520,936,54678,22,2,1747482464027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12188553327430579,-0.6085349746355773,False,Normal
6282,9,58,1303,6251,36028,8888,1,1747482474027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09204807636026824,-0.0237083495889178,False,Normal
159,1,35,1302,8215,50581,53,2,1747482516027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1432708846309329,-1.0276967984922623,False,Normal
66640,119,9,4888,1676,55748,22,6,1747482525027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1273646926089123,-0.7159287874187064,False,Normal
198144,64,28,1256,8288,55417,5432,17,1747482526027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08248582084191125,0.16371585478432873,False,Normal
854,2,56,3278,7121,54671,143,1,1747482528027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13352967732729276,-0.8367650643407661,False,Normal
1271,1,60,6631,4939,48578,80,1,1747482550027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15260037142858973,-1.210558638662162,False,Normal
248349949,765116,31,2315,8443,56134,53,6,1747482597027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.07737495384524173,3.2970538469256003,True,High
404,4,42,3111,7222,35673,443,1,1747482604027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13086684324685943,-0.7845724035250118,False,Normal
115665,701,40,7413,2199,64314,21,6,1747482614027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1024586397830417,-0.2277597434096299,False,Normal
4300,4,31,5152,78,33525,27017,1,1747482618027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08134331406318868,0.186109465118422,False,Normal
946500,750,45,7526,2686,39417,110,6,1747482641027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08182718037483089,0.17662548319507124,False,Normal
613795,91,3,5659,6951,34050,3389,17,1747482672027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0708572808567573,0.3916400982388109,False,Normal
409200,100,42,4648,4982,47045,110,17,1747482718027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1222108845600755,-0.6149119958059631,False,Normal
13239,9,6,4136,6672,43176,22,1,1747482725027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1327600108413679,-0.821679279561193,False,Normal
8336,8,2,2667,8541,56733,995,1,1747482764027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12574034517950694,-0.6840908989626218,False,Normal
884,4,54,4305,3878,38909,25,2,1747482782027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14678833952905584,-1.096640384493899,False,Normal
197496,72,25,7129,8836,64616,443,17,1747482811027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09127101709599605,-0.008477663264181454,False,Normal
7175,7,60,3621,7142,43681,25,1,1747482891027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13170757257256788,-0.8010510496625954,False,Normal
8392,8,22,671,6319,34366,22,2,1747482891027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12822534486162984,-0.7327979312517653,False,Normal
564260,890,47,8569,7378,39681,3389,6,1747482973027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06686289302748383,0.46993176900859535,False,Normal
19448,52,42,119,7127,443,38283,17,1747482999027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.00045291527095803197,1.7715950867862085,False,Low
9002,7,33,5573,3,21,38028,2,1747483040027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06761400454800937,0.4552096693052539,False,Normal
746046,93,16,1408,9111,44934,53,17,1747483097027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07000851799425134,0.40827620505496426,False,Normal
218436,334,22,5202,8427,38221,995,6,1747483121027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11968282234348021,-0.5653609198446661,False,Normal
11745,9,6,5971,437,53,47782,2,1747483137027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06232070943884438,0.5589604655942144,False,Normal
83308,706,20,5729,2245,41115,27017,6,1747483147027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07282553246313289,0.3530615441912722,False,Normal
93258,99,39,3996,6131,27017,50170,17,1747483167027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.028920860736356357,1.2136114584727469,False,Low
376640,320,48,6672,7269,57243,995,6,1747483179027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.124673359411128,-0.663177531992654,False,Normal
654653,97,49,6286,4172,40958,21,17,1747483214027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10556464147408146,-0.28863867459982134,False,Normal
32714,22,25,1480,9572,443,62331,17,1747483264027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.004777191872647579,1.874107372542984,True,Low
381745,455,27,1801,4483,41934,995,6,1747483315027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1251608863251431,-0.6727332632523353,False,Normal
3572,4,55,5004,5229,39826,993,1,1747483318027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15102365376976068,-1.1796543136145858,False,Normal
1215,1,26,1790,7967,53188,993,2,1747483323027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14808168944766448,-1.121990583409424,False,Normal
405008,68,9,2879,1876,35777,993,17,1747483336027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07843369688326607,0.24313917781861394,False,Normal
3760,8,48,4268,1472,54662,993,2,1747483349027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13924405115196703,-0.9487691794289713,False,Normal
901538,953,51,7068,4989,3389,64916,6,1747483400027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.03296487164966011,2.4265976762367485,True,Moderate
126786,17,50,2376,1813,63658,80,17,1747483445027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07582462515998994,0.29427807396597233,False,Normal
12978,9,17,2002,4481,58467,25,2,1747483467027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14280376507270437,-1.018541059934545,False,Normal
180500,76,52,3103,4764,33642,443,17,1747483474027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08917410003601856,0.03262278744522382,False,Normal
95094,162,60,901,8607,61163,3389,6,1747483479027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.07004840765068687,0.4074943511183277,False,Normal
3267,9,38,2910,3709,40308,587,1,1747483506027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14828337906761035,-1.1259437842495532,False,Normal
2275,7,13,2669,777,143,59183,2,1747483533027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.05016936891129631,0.7971318181659978,False,Normal
249754,302,53,4572,9736,53,64729,6,1747483541027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.01274248750136775,2.030230495685283,True,Moderate
2133,9,1,6730,686,62343,21,1,1747483637027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10352018302999694,-0.2485664346851798,False,Normal
102000,850,15,1520,8527,62692,993,6,1747483645027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.08099483762915771,0.192939748859083,False,Normal
10790,10,16,1183,8266,36506,5432,2,1747483658027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11056212810822114,-0.3865915011553808,False,Normal
2430,6,19,273,4335,54093,995,1,1747483663027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13593014182843044,-0.8838151717540489,False,Normal
54186,22,27,6964,4566,65038,22,17,1747483697027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11007651322503881,-0.37707324649908885,False,Normal
437228,76,7,4592,5910,3389,52285,17,1747483703027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.008064836626244243,1.6223982470837515,False,Low
5535,9,39,1412,8320,41292,25,1,1747483711027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1330816829821047,-0.8279841879513626,False,Normal
712,1,46,8779,6914,60207,5432,2,1747483753027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11529959719667271,-0.4794478751501274,False,Normal
36750,42,3,537,4447,27017,61230,6,1747483803027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.01051001441973931,1.5744717404538924,False,Low
878,1,52,8800,5114,57626,80,2,1747483809027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14222070105956175,-1.007112761605543,False,Normal
4500,5,6,1545,6695,993,37304,1,1747483809027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06872611191919281,0.4334119000633069,False,Normal
5630,2,33,6536,5485,49675,31337,17,1747483819027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.046047990199183264,0.8779125633108783,False,Normal
141963,237,5,2061,543,27017,40232,6,1747483849027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.03712126903041335,1.052880028832652,False,Low
1224,6,19,1314,2659,43331,3306,2,1747483891027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.1280768937622766,-0.7298882276644473,False,Normal
6850,10,42,4575,4248,40938,993,2,1747483930027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.15320724479164,-1.2224536101996468,False,Normal
155364,642,4,799,8204,3389,62235,6,1747483936027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,0.020047121440502802,2.1734043736110467,True,Moderate
435,5,5,7456,8388,33339,27017,1,1747483967027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0805445099320537,0.20176635992118294,False,Normal
810,3,30,9778,736,143,54816,2,1747484048027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.03307029872986733,1.1322807396860624,False,Low
3540,6,42,2458,2007,995,55233,1,1747484099027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06786900554200503,0.4502115432541068,False,Normal
1070,5,45,7195,3118,38048,993,1,1747484116027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14662738067632952,-1.0934855237132863,False,Normal
77349,23,54,6645,8419,36853,995,17,1747484120027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.09878911075775304,-0.15583544096143143,False,Normal
1680,7,27,3939,6637,63404,80,1,1747484130027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14904814808076733,-1.1409335765161466,False,Normal
2696,4,12,6134,1040,21,8000,2,1747484132027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0807370681491068,0.19799213839390561,False,Normal
463680,322,43,6289,8439,53864,53,6,1747484149027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.12082564753478686,-0.5877607711984767,False,Normal
324,6,30,8451,6261,65055,110,2,1747484203027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.14077884506038268,-0.9788517814478657,False,Normal
12582,6,52,4818,4074,39933,3306,17,1747484249027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.0901703356161338,0.013096153732814716,False,Normal
112220,20,53,4635,7253,47612,443,17,1747484312027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10918712405630288,-0.3596408471024707,False,Normal
359007,363,49,3304,7398,56486,3306,6,1747484324027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11442023544419522,-0.4622120173027859,False,Normal
844557,917,27,678,6850,59472,6667,6,1747484337027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.03449495152512516,1.1043569495147243,False,Low
7443,9,60,1920,7554,61023,3306,1,1747484344027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.10337410783188972,-0.24570329975520938,False,Normal
208,1,30,3245,503,57462,80,2,1747484355027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.11572399408763995,-0.4877662315750644,False,Normal
490234,62,58,4954,7229,63904,993,17,1747484356027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.06632291542899554,0.48051555560389775,False,Normal
198900,34,30,6813,5261,50590,53,17,1747484359027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.13076175993993627,-0.7825127267933899,False,Normal
382386,303,58,7012,3746,25,43396,6,1747484419027,eni-feda94f1-1a274087_20250517_175925.json,eni-feda94f1-1a274087,-0.025933532226256162,1.272164345721178,False,Low
